song_id,song_name,song_length,tempo,total_beats,average_beats,zcr_mean,zcr_var,zcr_std,cent_mean,cent_var,cent_std,rolloff_mean,rolloff_var,rolloff_std,chroma_mean,chroma_var,chroma_std,chroma_cqt_mean,chroma_cqt_var,chroma_cqt_std,chroma_cens_mean,chroma_cens_var,chroma_cens_std,mfccs_mean,mfccs_var,mfccs_std,mfcc_delta_mean,mfcc_delta_var,mfcc_delta_std,mel_mean,mel_var,mel_std,tonnetz_mean,tonnetz_var,tonnetz_std,spec_bw_mean,spec_bw_var,spec_bw_std,spec_con_mean,spec_con_var,spec_con_std,harmonic_mean,harmonic_var,harmonic_std,percussive_mean,percussive_var,percussive_std,genre
685,Cradle Of Filth - Her Ghost In The Fog,384.86204100000003,123.12825579692856,37173.46992481203,,0.09965064547538237,0.0027227263915602646,0.04789756856186712,2174.2303477658006,490707.2099810279,649.9515450122449,4525.988460716167,2099572.667134657,1354.9373409046734,0.5928751648144615,0.050201166733483175,0.22205783543281984,0.4974417200083168,0.07236306008215211,0.268156416419975,0.2566899315914096,0.017013060849279487,0.1275881329755447,-0.27072757354769433,1146.8073306090848,30.386905331002144,0.00016467213845002901,4.9971378532119255,2.12035743540391,9.59134842422326,7117.6485853970335,60.7110010614035,0.002432618377943874,0.006649132422390914,0.08013560375850358,2264.478058029929,167354.98365106375,383.5733888641153,20.904699206373905,46.356501959865405,6.760163490191902,-0.0003549833367159442,0.024371342953868117,0.1386041848294526,-0.00023938522690069726,0.009035156754667529,0.08399500326317398,metal
686,Crash Test Dummies - Mmm Mmm Mmm Mmm,227.422041,123.0819448366479,37159.461711711716,,0.09965616972937526,0.002722376686889859,0.047900106454556016,2174.3922505675,490833.7767125928,650.1085029943057,4526.450540228736,2099904.822439372,1355.1882080246844,0.5929036896910753,0.05019147017713379,0.2220374727705577,0.497377454655257,0.07236491047531897,0.26816111258449965,0.2566784493020951,0.01701950542620069,0.12761563411968296,-0.27293568435607496,1146.1292282081579,30.38074233438876,0.00016260112317711674,4.9960140340231565,2.1202489848698938,9.582269250859856,7107.363815744434,60.64360956681725,0.002420375714094154,0.006651874445207761,0.08015315167384958,2264.649501357072,167393.68354572915,383.6572475667652,20.907736326329733,46.354356918488634,6.760077388385869,-0.00035444946437861613,0.024349643600413216,0.13854293041493146,-0.00023903418895395445,0.009025236978079472,0.08394256399332835,rock
687,Crashing Over (Extended Mix),563.513469,123.10131100275723,37165.7796101949,,0.09973804306005044,0.0027194536043804386,0.04786843272011005,2175.783937895864,490188.42658444063,649.4786388196608,4529.686711519769,2096990.017400504,1353.7248898940438,0.5930146736049581,0.05016028931897798,0.2219611905526364,0.4974235947305184,0.07234126343619003,0.2681152155129581,0.2566817218339217,0.01701817748644096,0.1276097517851124,-0.2691968647030781,1144.6696372539745,30.354877197402892,0.00016285324128043652,4.989288464680069,2.11814021751441,9.58278040733665,7098.8044286511295,60.608497526777754,0.002420433546967801,0.006649717795246932,0.08013924752294681,2265.553490206017,167157.76186656835,383.2281408570863,20.906133735350718,46.34406631756901,6.759360840953453,-0.000353934678350752,0.024359302266222432,0.13859804572911516,-0.00023863775714724633,0.009018504004509324,0.08391690850859176,dance
688,Crazy,30.014694,123.10587872391622,37165.223220973785,,0.0997623002780499,0.002724290327140149,0.04790433197473176,2176.396756074714,490797.4737503128,649.8472742471778,4531.077858517389,2098242.153317491,1354.1650106013888,0.5931474688124567,0.05014104410894354,0.2219120977411556,0.4975114312193384,0.07232877791037,0.2680911228042473,0.2566982304411023,0.017009660572819222,0.1275704589579999,-0.2670368494385721,1144.1133937764255,30.347159722146024,0.00016580135556171487,4.991056249940886,2.1185842741741223,9.58330742451684,7098.644100690764,60.6252510828881,0.0024167212697267376,0.006646524564913067,0.08011581320246658,2266.01719263222,167165.5318080362,383.25669194456015,20.903856517886574,46.33860350255929,6.758978620546055,-0.00035371629412481084,0.02435184546589289,0.13858412857026972,-0.00023835681425511763,0.009023986213609562,0.08394979266569304,techno
689,Creed - What's This Life For,212.244898,123.13646781707416,37173.4554973822,,0.09983258090029193,0.002722977788067716,0.04789472631938235,2177.5335922119825,490525.9801489859,649.6605089140564,4533.414608013567,2096798.1652627918,1353.6373690003695,0.5932817741526359,0.05011494999797423,0.2218486468517344,0.4974655959583542,0.07233189944535176,0.2680978389689336,0.25668457729600924,0.01701711803225,0.127600814286699,-0.2630217558378319,1142.838892923154,30.32710639808101,0.00016544339842150386,4.986628329410603,2.1175213971063105,9.590960784782418,7094.896461117402,60.63568839807145,0.0024460571308814816,0.006647894888100596,0.08012558384383006,2266.656999850808,167048.44561571087,383.1001057387877,20.9038576498344,46.33421107731705,6.75872246488395,-0.00035320179756292665,0.024370571518094755,0.1386636198581457,-0.00023836163684793965,0.009032419033841664,0.08400446676546261,rock
690,"Crvena Jabuka - Dirli, dirli, dirlija",239.986939,123.19376812419952,37186.26213592233,,0.09999807328594858,0.002736967654981816,0.04798731877897393,2179.603023318261,491447.03890248295,650.2616807667829,4537.30067473688,2097034.4733004563,1353.8551828967068,0.5934184719992717,0.05009265491478785,0.2217971338453001,0.4975360257739134,0.07231773829297952,0.26807183079922703,0.2567083061536797,0.017005198651261134,0.12755213323251172,-0.2625843069503603,1141.954605740696,30.31684470728674,0.00016784945042908368,4.987197380554685,2.1178155160822736,9.579809912250095,7084.4679310409765,60.56098813712892,0.002460089635057234,0.006644875732643462,0.08010750030897529,2267.643698550309,167018.16032781222,383.0921569889239,20.90287404004473,46.33746849345388,6.759028863554986,-0.00037799817619776433,0.02434030525233952,0.1385521850907141,-0.00024439390673594867,0.009025156242598982,0.08397520088853795,rock
691,Crystal Gayle - Talking In Your Sleep (with lyrics),193.724082,123.10571580830238,37161.30305286672,,0.09996339967877,0.0027349088597316464,0.047974653958515474,2179.90853349305,491237.7356309639,650.2511533512428,4538.865121903316,2097055.3266022129,1354.0890556464196,0.5932137774205084,0.050117657336108914,0.22185597736846133,0.4973694596923576,0.07234524897752323,0.2681239525374933,0.256658622225838,0.01703095474113707,0.12764791534648204,-0.2644955412226737,1141.7372345061594,30.32337759576089,0.00017006527765141022,4.984431247811483,2.117307329834706,9.563059828354318,7065.802369244918,60.45636588365734,0.0024406154789146373,0.0066519791754883605,0.08015141970842157,2268.258307941964,167091.38228697734,383.2090688520833,20.908398050209843,46.32232764345812,6.758021003643418,-0.0003768695780149955,0.024299026980034395,0.13843576287879636,-0.00024365225001884468,0.009007544840289292,0.08387784440742559,country
692,Crystal Waters - Gypsy Woman (La Da Dee),224.49633300000002,123.07418045893593,37149.693680297394,,0.1000586814274303,0.0027412356524527,0.04802690931950648,2181.7846551347493,492047.56718760286,650.7949542581795,4542.562511332943,2096963.34449998,1354.1956442508115,0.5933550659387085,0.05009440154141875,0.22180216360047847,0.4974424738975447,0.07234128814105148,0.2681176384703637,0.256671400663051,0.01702491753474606,0.12762732578472188,-0.2611626210040845,1140.6194692051545,30.307590424349762,0.00017500154867109943,4.983136264121222,2.117166840542648,9.558757134845393,7059.373774476815,60.44412022283603,0.0024353828592861963,0.006647591177875449,0.08012269817381823,2269.337275348561,167023.5381109884,383.1492674485007,20.907646058620454,46.326363926093606,6.758378439005014,-0.0003765876618149137,0.024281934323965856,0.13839813217246286,-0.00024514159807566163,0.009007776110013358,0.08389541511213586,dance
693,Culture Beat - Mr. Vain,255.843292,123.0237405614212,37135.743875278386,,0.10012734643805987,0.0027454716867702984,0.048066628018083986,2183.6718596501028,492191.0234471143,650.9678254966823,4546.841273156338,2095085.8940123927,1353.5375711625245,0.5935468908009391,0.05006496282743806,0.2217308086825019,0.4975029036077233,0.07232703895890957,0.2680914602005001,0.256687033059578,0.017017362380526424,0.12760000253842446,-0.2553956094232499,1139.2421419955044,30.284253569293572,0.00017470442062546122,4.9801397713228965,2.1165797225439555,9.561879009566967,7057.949416390755,60.47032814204279,0.002429135405347041,0.006643873769589253,0.08009929493642454,2270.629254190579,166846.64127098364,382.90487266786215,20.90448823576257,46.32024396579006,6.757988775541519,-0.0003760216998242669,0.024273653253296983,0.13839567552897755,-0.00024474348882397713,0.0090222542019209,0.08397420719778469,dance
694,Culture Code - Make A Promise (Feat. Elle Vee),295.9412240000001,123.03509790268131,37141.49369903632,,0.10010408014830456,0.002745620772216252,0.0480726997582238,2183.264055426836,492518.28507398616,651.2398889253045,4546.115003706352,2098118.347675157,1354.534076791535,0.5933663916861772,0.05009665314503031,0.22179829155276493,0.4973863089235322,0.07234118107678028,0.2681181701405629,0.25664817390134537,0.017036746220224188,0.12766707839494967,-0.2532826113069997,1138.817001930955,30.28264057521382,0.00017156637191959712,4.9792122462884505,2.116533038526045,9.56243351449265,7054.597294372732,60.48241514351549,0.002411466961868276,0.006648332692325716,0.08012599880875476,2270.578564595297,167173.66530088388,383.2565901946112,20.908609098892452,46.324744824542506,6.758384852655778,-0.00037546453932181225,0.024285663262366645,0.13845701523519846,-0.00024434809626600626,0.009016836711023213,0.08395731040989259,dance
695,Curtis Mayfield - Superfly,232.010438,123.03511533731836,37141.66543301258,,0.10010219195994262,0.002745423730869977,0.04807712972085079,2183.261307985855,492610.886512649,651.3777887029507,4546.337240057583,2099222.991853715,1355.022766633344,0.5934157317034144,0.050099657279067705,0.22180791633778552,0.4974866441882337,0.07233224945079904,0.26810245510488906,0.2566706444522046,0.017025503938186325,0.12762188681538494,-0.2533142732123367,1138.2589193890485,30.27866735183072,0.00017304765156233256,4.984642035183777,2.117750354381423,9.554715703149748,7044.791978895427,60.4235952464285,0.002421253127832925,0.0066463215839555655,0.0801149354577547,2270.7119362353064,167270.32199825638,383.4022721663648,20.906399569149087,46.333713704330776,6.7590936177891425,-0.00037640394960155536,0.024261977257438068,0.13838679608288268,-0.00024723664473231416,0.009012501252852972,0.08394851916098957,disco
696,Cygnus X - Superstring (Original Mix),188.86533300000002,123.02196981123328,37139.79379157428,,0.10015347709749113,0.0027546688402186967,0.04814502792001103,2184.850984124046,493296.72587270534,651.8606332303361,4549.96387605274,2099303.810259685,1355.175027901577,0.5935791873394429,0.05006561395268218,0.22172314287641712,0.4974616621358865,0.07234919988621928,0.26813396902363035,0.25665321818893433,0.017034875988026683,0.12765918450815966,-0.2487847584310757,1137.1012739814482,30.26167392730713,0.0001710282761971802,4.9805684710156894,2.1168267292528795,9.554573316228842,7046.036156711523,60.46475300511855,0.002441768320192173,0.006643373908346934,0.08009727700743867,2271.8062405632545,167181.39563372365,383.3168321240602,20.903692473414484,46.32472957422082,6.7584811459216345,-0.0003758473000391946,0.024260955041477586,0.13840838815890033,-0.00024721415301344663,0.00900962975884506,0.08394824833529516,dance
697,Cypress Hill - (Rock) Superstar,275.85306099999997,122.98164679306177,37128.319557195566,,0.100219065787105,0.00275630808937291,0.048165729839735966,2185.85439334649,493342.118909332,651.9658817111639,4551.936051195425,2098414.621385105,1354.9700132470398,0.5937095465035456,0.05004761757885838,0.22168311873705185,0.4975594621220348,0.07233537483271411,0.2681085920766211,0.25667408529213426,0.01702449489005768,0.12761815115901154,-0.24701478753988101,1135.9439583641138,30.24462284848259,0.00017083161683257732,4.981086561710632,2.1171103647274285,9.55062395836255,7038.245231860749,60.43754326944935,0.002406413952797151,0.006639845539550929,0.08007518645633645,2272.344973889589,167073.834512777,383.2007686430802,20.90138561086345,46.32614073003168,6.7586539156118475,-0.0003752947637940129,0.02424544829225652,0.13837720050255636,-0.0002469646531619212,0.009009702147296612,0.08396466835193205,hiphop
698,Cypress Hill - Dr. Greenthumb,265.090612,122.95272671672708,37119.71923360354,,0.10022747009492697,0.0027626856368520693,0.04821878368219711,2186.880505902215,493729.1910342162,652.2861373044253,4554.668819228108,2097659.3932397943,1354.7904925021573,0.5938348476510761,0.05003565855395645,0.22165818086378525,0.4974580302754064,0.07236866736436137,0.2681675286682241,0.2566380399055995,0.01704274685855685,0.12768280958814884,-0.24561834945834146,1135.3398195855655,30.239755383816906,0.00016645816095281265,4.984687756354439,2.1180015118928543,9.555412968429769,7071.1270942562205,60.60093757986392,0.002464776966477373,0.00664067361288165,0.0800822367377267,2273.13862977106,167008.9771581503,383.1343584426152,20.902247453674875,46.34349778876174,6.759926846453912,-0.0003747324027249297,0.02426737874973432,0.1384647684395785,-0.00024658235589919734,0.009009778540431094,0.08398092689670206,hiphop
